customer_code,customer_name,customer_group_code,customer_group_name,industry_sector,country_code,billing_entity,channel,payment_terms_days,first_order_date,is_key_account,is_active
C3100085,Baytown Utilities Ltd. - 310 085,CG0002,Baytown Utilities Ltd.,Refining & Petrochemical,CA,NIG-310,DIRECT,90,2019-01-19,TRUE,TRUE
C3200001,Ashford Chemicals Corporation - 320 001,CG0001,Ashford Chemicals Corporation,General Industrial,GB,NIG-320,DISTRIBUTOR,60,2024-02-19,TRUE,TRUE
C3200002,Ashford Chemicals Corporation - 320 002,CG0001,Ashford Chemicals Corporation,Mining & Minerals,GB,NIG-320,DIRECT,45,2023-04-04,TRUE,TRUE
C3200003,Larkfield Processing GmbH - 320 003,CG0187,Larkfield Processing GmbH,General Industrial,GB,NIG-320,DIRECT,45,2019-05-21,FALSE,TRUE
C3200004,Ironside Energy Works - 320 004,CG0159,Ironside Energy Works,General Industrial,GB,NIG-320,DIRECT,75,2020-08-14,FALSE,TRUE
C3200005,Juniper Water Partners - 320 005,CG0010,Juniper Water Partners,Refining & Petrochemical,GB,NIG-320,DISTRIBUTOR,90,2022-09-25,TRUE,TRUE
C3200006,Baytown Minerals Holdings - 320 006,CG0177,Baytown Minerals Holdings,Mining & Minerals,GB,NIG-320,DISTRIBUTOR,30,2020-05-25,FALSE,TRUE
C3200007,Stonebridge Minerals Holdings - 320 007,CG0069,Stonebridge Minerals Holdings,Water Treatment,GB,NIG-320,DIRECT,30,2023-02-06,FALSE,TRUE
C3200008,Ashford Chemicals Corporation - 320 008,CG0001,Ashford Chemicals Corporation,General Industrial,GB,NIG-320,DISTRIBUTOR,75,2022-08-30,TRUE,TRUE
C3200009,Kestrel Bay Refining Industries - 320 009,CG0236,Kestrel Bay Refining Industries,Chemicals,GB,NIG-320,DIRECT,30,2019-03-20,FALSE,TRUE
C3200010,Delta Point Foods Group - 320 010,CG0004,Delta Point Foods Group,Refining & Petrochemical,GB,NIG-320,DISTRIBUTOR,60,2022-06-12,TRUE,TRUE
C3200011,Ashford Chemicals Corporation - 320 011,CG0001,Ashford Chemicals Corporation,Power Generation,GB,NIG-320,DIRECT,90,2024-06-28,TRUE,TRUE
C3200012,Quarry Hill Processing GmbH - 320 012,CG0067,Quarry Hill Processing GmbH,Pulp & Paper,GB,NIG-320,DIRECT,45,2024-03-04,FALSE,TRUE
C3200013,Westmoor Industrial B.V. - 320 013,CG0048,Westmoor Industrial B.V.,Pulp & Paper,GB,NIG-320,DIRECT,45,2019-03-24,FALSE,TRUE
C3200014,Delta Point Industrial B.V. - 320 014,CG0204,Delta Point Industrial B.V.,Food & Beverage,GB,NIG-320,DISTRIBUTOR,90,2024-07-05,FALSE,TRUE
C3200015,Cedar Ridge Energy Works - 320 015,CG0003,Cedar Ridge Energy Works,Water Treatment,GB,NIG-320,DIRECT,90,2022-05-26,TRUE,TRUE
C3200016,Redmond Chemicals Corporation - 320 016,CG0193,Redmond Chemicals Corporation,Refining & Petrochemical,GB,NIG-320,DIRECT,45,2024-04-13,FALSE,TRUE
C3200017,Delta Point Metals LLC - 320 017,CG0054,Delta Point Metals LLC,Mining & Minerals,GB,NIG-320,DIRECT,75,2019-01-05,FALSE,TRUE
C3200018,Foxbridge Metals LLC - 320 018,CG0006,Foxbridge Metals LLC,Power Generation,GB,NIG-320,DIRECT,30,2022-03-10,TRUE,TRUE
C3200019,Baytown Processing GmbH - 320 019,CG0127,Baytown Processing GmbH,Refining & Petrochemical,GB,NIG-320,DISTRIBUTOR,60,2022-07-26,FALSE,TRUE
C3200020,Baytown Utilities Ltd. - 320 020,CG0002,Baytown Utilities Ltd.,Pulp & Paper,GB,NIG-320,DIRECT,60,2021-07-02,TRUE,TRUE
C3200021,Vale Water Partners - 320 021,CG0022,Vale Water Partners,Power Generation,GB,NIG-320,DIRECT,45,2021-10-03,TRUE,TRUE
C3200022,Eastgate Petrochemical plc - 320 022,CG0005,Eastgate Petrochemical plc,Refining & Petrochemical,GB,NIG-320,DISTRIBUTOR,45,2021-01-01,TRUE,TRUE
C3200023,Delta Point Processing GmbH - 320 023,CG0079,Delta Point Processing GmbH,Water Treatment,GB,NIG-320,DIRECT,75,2021-09-28,FALSE,TRUE
C3200024,Granville Paper Inc. - 320 024,CG0107,Granville Paper Inc.,Mining & Minerals,GB,NIG-320,DIRECT,45,2022-03-31,FALSE,TRUE
C3200025,Ironside Minerals Holdings - 320 025,CG0009,Ironside Minerals Holdings,Water Treatment,GB,NIG-320,DIRECT,90,2021-04-20,TRUE,TRUE
C3200026,Westmoor Refining Industries - 320 026,CG0248,Westmoor Refining Industries,Refining & Petrochemical,GB,NIG-320,DIRECT,45,2019-03-25,FALSE,TRUE
C3200027,Larkfield Industrial B.V. - 320 027,CG0012,Larkfield Industrial B.V.,Mining & Minerals,GB,NIG-320,DISTRIBUTOR,60,2023-09-01,TRUE,TRUE
C3200028,Ashford Chemicals Corporation - 320 028,CG0001,Ashford Chemicals Corporation,General Industrial,GB,NIG-320,DIRECT,30,2024-01-28,TRUE,TRUE
C3200029,Redmond Minerals Holdings - 320 029,CG0093,Redmond Minerals Holdings,Chemicals,GB,NIG-320,DIRECT,45,2019-09-01,FALSE,TRUE
C3200030,Baytown Utilities Ltd. - 320 030,CG0002,Baytown Utilities Ltd.,Refining & Petrochemical,GB,NIG-320,DIRECT,30,2023-05-28,TRUE,TRUE
C3200031,Delta Point Foods Group - 320 031,CG0004,Delta Point Foods Group,Pharmaceutical,GB,NIG-320,DIRECT,45,2025-03-03,TRUE,TRUE
C3200032,Larkfield Chemicals Corporation - 320 032,CG0037,Larkfield Chemicals Corporation,Power Generation,GB,NIG-320,DIRECT,60,2025-01-19,FALSE,TRUE
C3200033,Foxbridge Metals LLC - 320 033,CG0006,Foxbridge Metals LLC,General Industrial,GB,NIG-320,DIRECT,75,2020-11-10,TRUE,TRUE
C3200034,Ashford Chemicals Corporation - 320 034,CG0001,Ashford Chemicals Corporation,General Industrial,GB,NIG-320,DIRECT,60,2024-04-10,TRUE,TRUE
C3200035,Ashford Chemicals Corporation - 320 035,CG0001,Ashford Chemicals Corporation,Pulp & Paper,GB,NIG-320,DIRECT,60,2023-04-18,TRUE,TRUE
C3200036,Ashford Chemicals Corporation - 320 036,CG0001,Ashford Chemicals Corporation,Refining & Petrochemical,GB,NIG-320,DIRECT,90,2021-12-04,TRUE,TRUE
C3200037,Ashford Chemicals Corporation - 320 037,CG0001,Ashford Chemicals Corporation,Water Treatment,GB,NIG-320,DIRECT,30,2024-10-13,TRUE,TRUE
C3200038,Westmoor Refining Industries - 320 038,CG0248,Westmoor Refining Industries,Food & Beverage,GB,NIG-320,DIRECT,30,2019-09-21,FALSE,TRUE
C3200039,Ironside Minerals Holdings - 320 039,CG0009,Ironside Minerals Holdings,Food & Beverage,GB,NIG-320,DIRECT,60,2025-04-11,TRUE,TRUE
C3200040,Ashford Chemicals Corporation - 320 040,CG0001,Ashford Chemicals Corporation,Power Generation,GB,NIG-320,DIRECT,30,2022-08-07,TRUE,TRUE
C3200041,Eastgate Petrochemical plc - 320 041,CG0005,Eastgate Petrochemical plc,General Industrial,GB,NIG-320,DIRECT,90,2024-08-28,TRUE,TRUE
C3200042,Larkfield Industrial B.V. - 320 042,CG0012,Larkfield Industrial B.V.,Power Generation,GB,NIG-320,DIRECT,75,2020-09-10,TRUE,TRUE
C3200043,Redmond Metals LLC - 320 043,CG0018,Redmond Metals LLC,Pharmaceutical,GB,NIG-320,DIRECT,75,2020-02-07,TRUE,TRUE
C3200044,Eastgate Petrochemical plc - 320 044,CG0005,Eastgate Petrochemical plc,Chemicals,GB,NIG-320,DIRECT,75,2021-06-22,TRUE,TRUE
C3200045,Zenith Chemicals Corporation - 320 045,CG0025,Zenith Chemicals Corporation,General Industrial,GB,NIG-320,DIRECT,45,2020-06-02,TRUE,TRUE
C3200046,Ashford Energy Works - 320 046,CG0051,Ashford Energy Works,Water Treatment,GB,NIG-320,DIRECT,45,2019-06-06,FALSE,TRUE
C3200047,Ironside Minerals Holdings - 320 047,CG0009,Ironside Minerals Holdings,Chemicals,GB,NIG-320,DIRECT,45,2020-03-19,TRUE,TRUE
C3200048,Harlow Refining Industries - 320 048,CG0008,Harlow Refining Industries,Mining & Minerals,GB,NIG-320,DIRECT,75,2024-05-14,TRUE,TRUE
C3200049,Zenith Energy Works - 320 049,CG0075,Zenith Energy Works,Mining & Minerals,GB,NIG-320,DIRECT,60,2024-04-04,FALSE,TRUE
C3200050,Cedar Ridge Energy Works - 320 050,CG0003,Cedar Ridge Energy Works,Chemicals,GB,NIG-320,DISTRIBUTOR,60,2024-05-20,TRUE,TRUE
C3200051,Quarry Hill Metals LLC - 320 051,CG0042,Quarry Hill Metals LLC,Mining & Minerals,GB,NIG-320,DIRECT,75,2020-06-11,FALSE,TRUE
C3200052,Ashford Utilities Ltd. - 320 052,CG0026,Ashford Utilities Ltd.,Pulp & Paper,GB,NIG-320,DISTRIBUTOR,90,2020-04-25,FALSE,TRUE
C3200053,Stonebridge Paper Inc. - 320 053,CG0119,Stonebridge Paper Inc.,Mining & Minerals,GB,NIG-320,DIRECT,30,2019-08-01,FALSE,TRUE
C3200054,Larkfield Industrial B.V. - 320 054,CG0012,Larkfield Industrial B.V.,Chemicals,GB,NIG-320,DIRECT,30,2023-12-23,TRUE,TRUE
C3200055,Ashford Chemicals Corporation - 320 055,CG0001,Ashford Chemicals Corporation,Chemicals,GB,NIG-320,DISTRIBUTOR,45,2021-11-02,TRUE,TRUE
C3200056,Pinehurst Paper Inc. - 320 056,CG0191,Pinehurst Paper Inc.,Refining & Petrochemical,GB,NIG-320,DISTRIBUTOR,30,2020-08-26,FALSE,TRUE
C3200057,Redmond Water Partners - 320 057,CG0118,Redmond Water Partners,Refining & Petrochemical,GB,NIG-320,DIRECT,30,2021-11-01,FALSE,TRUE
C3200058,Ashford Chemicals Corporation - 320 058,CG0001,Ashford Chemicals Corporation,Mining & Minerals,GB,NIG-320,DIRECT,60,2021-09-25,TRUE,TRUE
C3200059,Foxbridge Metals LLC - 320 059,CG0006,Foxbridge Metals LLC,Pulp & Paper,GB,NIG-320,DIRECT,45,2022-12-03,TRUE,TRUE
C3200060,Ashford Utilities Ltd. - 320 060,CG0026,Ashford Utilities Ltd.,Pulp & Paper,GB,NIG-320,DIRECT,90,2021-06-10,FALSE,TRUE
C3200061,Larkfield Industrial B.V. - 320 061,CG0012,Larkfield Industrial B.V.,Food & Beverage,GB,NIG-320,DIRECT,90,2021-07-19,TRUE,TRUE
C3200062,Eastgate Utilities Ltd. - 320 062,CG0230,Eastgate Utilities Ltd.,Refining & Petrochemical,GB,NIG-320,DIRECT,30,2020-03-06,FALSE,TRUE
C3200063,Cedar Ridge Energy Works - 320 063,CG0003,Cedar Ridge Energy Works,Water Treatment,GB,NIG-320,DISTRIBUTOR,60,2021-07-31,TRUE,TRUE
C3200064,Granville Refining Industries - 320 064,CG0032,Granville Refining Industries,Power Generation,GB,NIG-320,DIRECT,75,2021-12-22,FALSE,TRUE
C3200065,Delta Point Foods Group - 320 065,CG0004,Delta Point Foods Group,Power Generation,GB,NIG-320,DIRECT,75,2019-07-18,TRUE,TRUE
C3200066,Ashford Utilities Ltd. - 320 066,CG0026,Ashford Utilities Ltd.,Refining & Petrochemical,GB,NIG-320,DIRECT,45,2024-11-29,FALSE,TRUE
C3200067,Oakfield Energy Works - 320 067,CG0015,Oakfield Energy Works,Power Generation,GB,NIG-320,DIRECT,45,2019-08-01,TRUE,TRUE
C3200068,Thornbury Chemicals Corporation - 320 068,CG0145,Thornbury Chemicals Corporation,Chemicals,GB,NIG-320,DISTRIBUTOR,60,2020-06-13,FALSE,TRUE
C3200069,Yarrow Metals LLC - 320 069,CG0174,Yarrow Metals LLC,Pharmaceutical,GB,NIG-320,DIRECT,45,2021-05-23,FALSE,TRUE
C3200070,Upton Paper Inc. - 320 070,CG0071,Upton Paper Inc.,Pulp & Paper,GB,NIG-320,DIRECT,90,2022-12-03,FALSE,TRUE
C3200071,Ashford Chemicals Corporation - 320 071,CG0001,Ashford Chemicals Corporation,Mining & Minerals,GB,NIG-320,DIRECT,30,2023-04-02,TRUE,TRUE
C3200072,Foxbridge Metals LLC - 320 072,CG0006,Foxbridge Metals LLC,General Industrial,GB,NIG-320,DIRECT,30,2019-07-03,TRUE,TRUE
C3200073,Ashford Chemicals Corporation - 320 073,CG0001,Ashford Chemicals Corporation,General Industrial,GB,NIG-320,DIRECT,30,2021-04-29,TRUE,TRUE
C3200074,Delta Point Foods Group - 320 074,CG0004,Delta Point Foods Group,Power Generation,GB,NIG-320,DIRECT,60,2019-04-14,TRUE,TRUE
C3200075,Foxbridge Processing GmbH - 320 075,CG0031,Foxbridge Processing GmbH,General Industrial,GB,NIG-320,DIRECT,90,2025-01-16,FALSE,TRUE
C3200076,Larkfield Chemicals Corporation - 320 076,CG0037,Larkfield Chemicals Corporation,General Industrial,GB,NIG-320,DISTRIBUTOR,90,2023-11-03,FALSE,TRUE
C3200077,Thornbury Water Partners - 320 077,CG0070,Thornbury Water Partners,Power Generation,GB,NIG-320,DIRECT,60,2020-04-09,FALSE,TRUE
C3200078,Ironside Paper Inc. - 320 078,CG0059,Ironside Paper Inc.,Water Treatment,GB,NIG-320,DIRECT,90,2019-06-13,FALSE,TRUE
C3200079,Ashford Chemicals Corporation - 320 079,CG0001,Ashford Chemicals Corporation,Mining & Minerals,GB,NIG-320,DIRECT,30,2023-09-21,TRUE,TRUE
C3200080,Stonebridge Minerals Holdings - 320 080,CG0069,Stonebridge Minerals Holdings,Power Generation,GB,NIG-320,DIRECT,45,2022-10-15,FALSE,TRUE
C3200081,Thornbury Minerals Holdings - 320 081,CG0045,Thornbury Minerals Holdings,Water Treatment,GB,NIG-320,DIRECT,30,2020-05-06,FALSE,TRUE
C3200082,Vale Metals LLC - 320 082,CG0222,Vale Metals LLC,Mining & Minerals,GB,NIG-320,DISTRIBUTOR,60,2022-09-25,FALSE,TRUE
C3200083,Baytown Foods Group - 320 083,CG0052,Baytown Foods Group,Food & Beverage,GB,NIG-320,DIRECT,90,2023-01-18,FALSE,TRUE
C3200084,Baytown Utilities Ltd. - 320 084,CG0002,Baytown Utilities Ltd.,Pulp & Paper,GB,NIG-320,DIRECT,60,2023-10-25,TRUE,TRUE
C3200085,Baytown Utilities Ltd. - 320 085,CG0002,Baytown Utilities Ltd.,Power Generation,GB,NIG-320,DISTRIBUTOR,90,2019-10-21,TRUE,TRUE
C5100001,Delta Point Foods Group - 510 001,CG0004,Delta Point Foods Group,Mining & Minerals,GB,NIG-510,DISTRIBUTOR,45,2019-06-18,TRUE,TRUE
C5100002,Baytown Energy Works - 510 002,CG0027,Baytown Energy Works,Chemicals,GB,NIG-510,DIRECT,60,2019-12-15,FALSE,TRUE
C5100003,Cedar Ridge Petrochemical plc - 510 003,CG0053,Cedar Ridge Petrochemical plc,Pulp & Paper,GB,NIG-510,DIRECT,60,2023-08-01,FALSE,TRUE
C5100004,Juniper Water Partners - 510 004,CG0010,Juniper Water Partners,Water Treatment,GB,NIG-510,DIRECT,60,2024-06-08,TRUE,TRUE
C5100005,Cedar Ridge Energy Works - 510 005,CG0003,Cedar Ridge Energy Works,Pharmaceutical,GB,NIG-510,DISTRIBUTOR,75,2024-11-12,TRUE,TRUE
C5100006,Pinehurst Foods Group - 510 006,CG0016,Pinehurst Foods Group,General Industrial,GB,NIG-510,DIRECT,60,2020-03-10,TRUE,TRUE
C5100007,Delta Point Petrochemical plc - 510 007,CG0029,Delta Point Petrochemical plc,General Industrial,GB,NIG-510,DIRECT,30,2023-01-17,FALSE,TRUE
C5100008,Redmond Paper Inc. - 510 008,CG0143,Redmond Paper Inc.,General Industrial,GB,NIG-510,DIRECT,60,2025-03-07,FALSE,TRUE
C5100009,Delta Point Foods Group - 510 009,CG0004,Delta Point Foods Group,Water Treatment,GB,NIG-510,DIRECT,75,2020-11-04,TRUE,TRUE
C5100010,Meridian Park Refining Industries - 510 010,CG0188,Meridian Park Refining Industries,Pharmaceutical,GB,NIG-510,DIRECT,60,2019-06-11,FALSE,TRUE
C5100011,Ashford Chemicals Corporation - 510 011,CG0001,Ashford Chemicals Corporation,Pulp & Paper,GB,NIG-510,DIRECT,30,2021-03-14,TRUE,TRUE
C5100012,Pinehurst Water Partners - 510 012,CG0166,Pinehurst Water Partners,Water Treatment,GB,NIG-510,DISTRIBUTOR,45,2024-05-31,FALSE,TRUE
C5100013,Kestrel Bay Petrochemical plc - 510 013,CG0161,Kestrel Bay Petrochemical plc,General Industrial,GB,NIG-510,DIRECT,90,2022-04-28,FALSE,TRUE
C5100014,Delta Point Metals LLC - 510 014,CG0054,Delta Point Metals LLC,Mining & Minerals,GB,NIG-510,DIRECT,30,2024-11-05,FALSE,TRUE
C5100015,Eastgate Petrochemical plc - 510 015,CG0005,Eastgate Petrochemical plc,Chemicals,GB,NIG-510,DIRECT,45,2024-01-05,TRUE,TRUE
C5100016,Foxbridge Metals LLC - 510 016,CG0006,Foxbridge Metals LLC,Power Generation,GB,NIG-510,DISTRIBUTOR,90,2024-03-31,TRUE,TRUE
C5100017,Ashford Paper Inc. - 510 017,CG0251,Ashford Paper Inc.,Mining & Minerals,GB,NIG-510,DIRECT,90,2024-11-20,FALSE,TRUE
C5100018,Delta Point Petrochemical plc - 510 018,CG0029,Delta Point Petrochemical plc,Pharmaceutical,GB,NIG-510,DIRECT,90,2021-12-24,FALSE,TRUE
C5100019,Ironside Metals LLC - 510 019,CG0234,Ironside Metals LLC,Mining & Minerals,GB,NIG-510,DIRECT,90,2020-12-27,FALSE,TRUE
C5100020,Cedar Ridge Metals LLC - 510 020,CG0078,Cedar Ridge Metals LLC,Mining & Minerals,GB,NIG-510,DIRECT,90,2020-07-25,FALSE,TRUE
C5100021,Ashford Paper Inc. - 510 021,CG0251,Ashford Paper Inc.,Pharmaceutical,GB,NIG-510,DIRECT,60,2025-05-03,FALSE,TRUE
C5100022,Granville Processing GmbH - 510 022,CG0007,Granville Processing GmbH,General Industrial,GB,NIG-510,DIRECT,45,2019-09-29,TRUE,TRUE
C5100023,Meridian Park Water Partners - 510 023,CG0238,Meridian Park Water Partners,Refining & Petrochemical,GB,NIG-510,DIRECT,30,2024-05-04,FALSE,TRUE
C5100024,Pinehurst Petrochemical plc - 510 024,CG0041,Pinehurst Petrochemical plc,Pulp & Paper,GB,NIG-510,DISTRIBUTOR,60,2021-12-23,FALSE,TRUE
C5100025,Yarrow Chemicals Corporation - 510 025,CG0049,Yarrow Chemicals Corporation,Water Treatment,GB,NIG-510,DIRECT,45,2020-03-24,FALSE,TRUE
C5100026,Ashford Chemicals Corporation - 510 026,CG0001,Ashford Chemicals Corporation,Power Generation,GB,NIG-510,DIRECT,30,2024-03-17,TRUE,TRUE
C5100027,Juniper Water Partners - 510 027,CG0010,Juniper Water Partners,Pharmaceutical,GB,NIG-510,DIRECT,45,2023-08-03,TRUE,TRUE
C5100028,Cedar Ridge Energy Works - 510 028,CG0003,Cedar Ridge Energy Works,Water Treatment,GB,NIG-510,DISTRIBUTOR,30,2025-05-06,TRUE,TRUE
C5100029,Larkfield Foods Group - 510 029,CG0112,Larkfield Foods Group,Pharmaceutical,GB,NIG-510,DIRECT,30,2019-10-25,FALSE,TRUE
C5100030,Northbrook Petrochemical plc - 510 030,CG0089,Northbrook Petrochemical plc,Mining & Minerals,GB,NIG-510,DIRECT,30,2019-05-01,FALSE,TRUE
C5100031,Foxbridge Metals LLC - 510 031,CG0006,Foxbridge Metals LLC,Water Treatment,GB,NIG-510,DIRECT,60,2020-11-01,TRUE,TRUE
C5100032,Upton Energy Works - 510 032,CG0171,Upton Energy Works,General Industrial,GB,NIG-510,DISTRIBUTOR,30,2019-03-23,FALSE,TRUE
C5100033,Upton Metals LLC - 510 033,CG0246,Upton Metals LLC,Pharmaceutical,GB,NIG-510,DISTRIBUTOR,45,2019-05-13,FALSE,TRUE
C5100034,Stonebridge Processing GmbH - 510 034,CG0019,Stonebridge Processing GmbH,Refining & Petrochemical,GB,NIG-510,DIRECT,45,2024-01-05,TRUE,TRUE
C5100035,Ashford Chemicals Corporation - 510 035,CG0001,Ashford Chemicals Corporation,Food & Beverage,GB,NIG-510,DIRECT,30,2021-01-31,TRUE,TRUE
C5100036,Foxbridge Minerals Holdings - 510 036,CG0081,Foxbridge Minerals Holdings,General Industrial,GB,NIG-510,DIRECT,60,2021-06-19,FALSE,TRUE
C5100037,Yarrow Energy Works - 510 037,CG0099,Yarrow Energy Works,Mining & Minerals,GB,NIG-510,DISTRIBUTOR,30,2024-08-07,FALSE,TRUE
C5100038,Oakfield Petrochemical plc - 510 038,CG0065,Oakfield Petrochemical plc,Power Generation,GB,NIG-510,DIRECT,60,2022-02-08,FALSE,TRUE
C5100039,Harlow Water Partners - 510 039,CG0058,Harlow Water Partners,Power Generation,GB,NIG-510,DIRECT,30,2020-05-03,FALSE,TRUE
C5100040,Pinehurst Petrochemical plc - 510 040,CG0041,Pinehurst Petrochemical plc,Mining & Minerals,GB,NIG-510,DIRECT,30,2022-06-02,FALSE,TRUE
C5100041,Quarry Hill Metals LLC - 510 041,CG0042,Quarry Hill Metals LLC,Mining & Minerals,GB,NIG-510,DIRECT,45,2024-09-28,FALSE,TRUE
C5100042,Ashford Chemicals Corporation - 510 042,CG0001,Ashford Chemicals Corporation,Food & Beverage,GB,NIG-510,DISTRIBUTOR,90,2024-06-08,TRUE,TRUE
C5100043,Kestrel Bay Paper Inc. - 510 043,CG0011,Kestrel Bay Paper Inc.,General Industrial,GB,NIG-510,DIRECT,60,2019-04-29,TRUE,TRUE
C5100044,Foxbridge Metals LLC - 510 044,CG0006,Foxbridge Metals LLC,Food & Beverage,GB,NIG-510,DIRECT,45,2024-12-16,TRUE,TRUE
C5100045,Cedar Ridge Foods Group - 510 045,CG0028,Cedar Ridge Foods Group,Food & Beverage,GB,NIG-510,DIRECT,30,2022-09-20,FALSE,TRUE
C5100046,Granville Processing GmbH - 510 046,CG0007,Granville Processing GmbH,Chemicals,GB,NIG-510,DIRECT,75,2024-02-06,TRUE,TRUE
C5100047,Larkfield Metals LLC - 510 047,CG0162,Larkfield Metals LLC,Power Generation,GB,NIG-510,DIRECT,30,2025-02-04,FALSE,TRUE
C5100048,Upton Paper Inc. - 510 048,CG0071,Upton Paper Inc.,Water Treatment,GB,NIG-510,DISTRIBUTOR,60,2023-08-25,FALSE,TRUE
C5100049,Westmoor Foods Group - 510 049,CG0148,Westmoor Foods Group,Chemicals,GB,NIG-510,DISTRIBUTOR,60,2021-12-27,FALSE,TRUE
C5100050,Ashford Chemicals Corporation - 510 050,CG0001,Ashford Chemicals Corporation,Chemicals,GB,NIG-510,DIRECT,60,2021-12-20,TRUE,TRUE
C5100051,Baytown Utilities Ltd. - 510 051,CG0002,Baytown Utilities Ltd.,Pharmaceutical,GB,NIG-510,DIRECT,60,2019-06-21,TRUE,TRUE
C5100052,Baytown Utilities Ltd. - 510 052,CG0002,Baytown Utilities Ltd.,Chemicals,GB,NIG-510,DIRECT,90,2022-08-05,TRUE,TRUE
C5100053,Meridian Park Processing GmbH - 510 053,CG0163,Meridian Park Processing GmbH,Power Generation,GB,NIG-510,DISTRIBUTOR,30,2023-08-10,FALSE,TRUE
C5100054,Westmoor Energy Works - 510 054,CG0123,Westmoor Energy Works,Pulp & Paper,GB,NIG-510,DIRECT,30,2020-06-19,FALSE,TRUE
C5100055,Foxbridge Metals LLC - 510 055,CG0006,Foxbridge Metals LLC,Chemicals,GB,NIG-510,DIRECT,30,2021-07-05,TRUE,TRUE
C5100056,Ashford Petrochemical plc - 510 056,CG0101,Ashford Petrochemical plc,Water Treatment,GB,NIG-510,DIRECT,30,2021-01-24,FALSE,TRUE
C5100057,Ashford Chemicals Corporation - 510 057,CG0001,Ashford Chemicals Corporation,Pharmaceutical,GB,NIG-510,DIRECT,90,2019-01-03,TRUE,TRUE
C5100058,Baytown Foods Group - 510 058,CG0052,Baytown Foods Group,Water Treatment,GB,NIG-510,DIRECT,45,2020-05-18,FALSE,TRUE
C5100059,Redmond Processing GmbH - 510 059,CG0043,Redmond Processing GmbH,Pulp & Paper,GB,NIG-510,DIRECT,45,2025-06-10,FALSE,TRUE
C5100060,Foxbridge Water Partners - 510 060,CG0106,Foxbridge Water Partners,Water Treatment,GB,NIG-510,DIRECT,45,2020-08-04,FALSE,TRUE
C5100061,Ashford Chemicals Corporation - 510 061,CG0001,Ashford Chemicals Corporation,Water Treatment,GB,NIG-510,DIRECT,45,2022-06-22,TRUE,TRUE
C5100062,Ashford Chemicals Corporation - 510 062,CG0001,Ashford Chemicals Corporation,Refining & Petrochemical,GB,NIG-510,DIRECT,60,2024-03-21,TRUE,TRUE
C5100063,Vale Paper Inc. - 510 063,CG0047,Vale Paper Inc.,Refining & Petrochemical,GB,NIG-510,DIRECT,30,2021-04-10,FALSE,TRUE
C5100064,Baytown Utilities Ltd. - 510 064,CG0002,Baytown Utilities Ltd.,General Industrial,GB,NIG-510,DIRECT,30,2022-05-08,TRUE,TRUE
C5100065,Cedar Ridge Energy Works - 510 065,CG0003,Cedar Ridge Energy Works,Food & Beverage,GB,NIG-510,DIRECT,45,2022-02-08,TRUE,TRUE
C5100066,Westmoor Paper Inc. - 510 066,CG0023,Westmoor Paper Inc.,Water Treatment,GB,NIG-510,DIRECT,45,2022-10-30,TRUE,TRUE
C5100067,Larkfield Energy Works - 510 067,CG0087,Larkfield Energy Works,Refining & Petrochemical,GB,NIG-510,DIRECT,30,2025-03-16,FALSE,TRUE
C5100068,Foxbridge Processing GmbH - 510 068,CG0031,Foxbridge Processing GmbH,Food & Beverage,GB,NIG-510,DIRECT,60,2021-11-25,FALSE,TRUE
C5100069,Ironside Water Partners - 510 069,CG0034,Ironside Water Partners,Mining & Minerals,GB,NIG-510,DIRECT,75,2023-09-08,FALSE,TRUE
C5100070,Ashford Utilities Ltd. - 510 070,CG0026,Ashford Utilities Ltd.,Pulp & Paper,GB,NIG-510,DIRECT,60,2022-11-17,FALSE,TRUE
C5100071,Kestrel Bay Industrial B.V. - 510 071,CG0036,Kestrel Bay Industrial B.V.,General Industrial,GB,NIG-510,DISTRIBUTOR,45,2021-09-10,FALSE,TRUE
C5100072,Larkfield Chemicals Corporation - 510 072,CG0037,Larkfield Chemicals Corporation,Mining & Minerals,GB,NIG-510,DIRECT,90,2023-05-28,FALSE,TRUE
C5100073,Ashford Chemicals Corporation - 510 073,CG0001,Ashford Chemicals Corporation,Mining & Minerals,GB,NIG-510,DISTRIBUTOR,60,2020-08-03,TRUE,TRUE
C5100074,Thornbury Refining Industries - 510 074,CG0020,Thornbury Refining Industries,Pulp & Paper,GB,NIG-510,DIRECT,90,2022-12-16,TRUE,TRUE
C5100075,Baytown Utilities Ltd. - 510 075,CG0002,Baytown Utilities Ltd.,Chemicals,GB,NIG-510,DISTRIBUTOR,90,2020-06-29,TRUE,TRUE
C5100076,Meridian Park Chemicals Corporation - 510 076,CG0013,Meridian Park Chemicals Corporation,Chemicals,GB,NIG-510,DIRECT,75,2019-01-18,TRUE,TRUE
C5100077,Eastgate Water Partners - 510 077,CG0130,Eastgate Water Partners,Power Generation,GB,NIG-510,DISTRIBUTOR,60,2022-08-18,FALSE,TRUE
C5100078,Baytown Utilities Ltd. - 510 078,CG0002,Baytown Utilities Ltd.,Chemicals,GB,NIG-510,DIRECT,45,2019-05-31,TRUE,TRUE
C5100079,Oakfield Petrochemical plc - 510 079,CG0065,Oakfield Petrochemical plc,Mining & Minerals,GB,NIG-510,DIRECT,45,2019-09-26,FALSE,TRUE
C5100080,Foxbridge Metals LLC - 510 080,CG0006,Foxbridge Metals LLC,Pulp & Paper,GB,NIG-510,DIRECT,60,2020-07-17,TRUE,TRUE
